name	type	ratingValue	ratingCount	price	url	imgUrl	imgAlt	description
HÖGÖN	Umbrella	5.0	23	69.99 USD	https://www.ikea.com/us/en/p/hoegoen-umbrella-white-20411430/	https://www.ikea.com/us/en/images/products/hoegoen-umbrella-white__0663131_pe712775_s5.jpg	"HÖGÖN Umbrella, white, 106 1/4 """	"The fabric gives very good protection against the sun’s UV rays as it has a UPF (Ultraviolet Protection Factor) rating of 25+, which means it blocks 96% of the ultraviolet radiation.
The parasol pole is made of aluminium which means it won’t rust.
It’s easy to keep the canopy clean and fresh since you can easily remove and machine wash it.
It’s easy to open and close the umbrella by pulling the handle up or down. The umbrella automatically locks in the open position.
The air vent reduces wind pressure and allows heat to circulate.
The hook-and-loop strap keeps the fabric in place when folded.
Umbrella base is sold separately.
May be completed with TOSTERÖ umbrella cover (63"").
Fits into HUVÖN (22 "") or GRYTÖ umbrella base.
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
"
HÖGÖN	Umbrella	5.0	23	69.99 USD	https://www.ikea.com/us/en/p/hoegoen-umbrella-white-20411430/	https://www.ikea.com/us/en/images/products/hoegoen-umbrella-white__0663131_pe712775_s5.jpg	"HÖGÖN Umbrella, white, 106 1/4 """	"The fabric gives very good protection against the sun’s UV rays as it has a UPF (Ultraviolet Protection Factor) rating of 25+, which means it blocks 96% of the ultraviolet radiation.
The parasol pole is made of aluminium which means it won’t rust.
It’s easy to keep the canopy clean and fresh since you can easily remove and machine wash it.
It’s easy to open and close the umbrella by pulling the handle up or down. The umbrella automatically locks in the open position.
The air vent reduces wind pressure and allows heat to circulate.
The hook-and-loop strap keeps the fabric in place when folded.
Umbrella base is sold separately.
May be completed with TOSTERÖ umbrella cover (63"").
Fits into HUVÖN (22 "") or GRYTÖ umbrella base.
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
"
KUGGÖ / LINDÖJA	Umbrella with base	4.0	5	199.99 USD	https://www.ikea.com/us/en/p/kuggoe-lindoeja-umbrella-with-base-black-grytoe-dark-gray-s19268956/	https://www.ikea.com/us/en/images/products/kuggoe-lindoeja-umbrella-with-base-black-grytoe-dark-gray__0709186_pe726871_s5.jpg	"KUGGÖ / LINDÖJA Umbrella with base, black/Grytö dark gray, 118 1/8 """	"The fabric gives excellent protection against the sun’s UV rays as it has a UPF (Ultraviolet  Protection Factor) rating of 50+, which means it blocks 98% of the ultraviolet radiation.
It’s easy to open and close the umbrella by pulling the handle up or down. The umbrella automatically locks in the open position.
Tilt function provides protection from the sun all day long.
With a light, passing rain shower, you can stay and relax under the umbrella since the canopy repels water.
The color stays fresh for longer, as the fabric is fade resistant. 
The parasol pole is made of aluminium which means it won’t rust.
It’s easy to keep the canopy clean and fresh since you can easily remove and machine wash it.
The air vent reduces wind pressure and allows heat to circulate.
The strap with buckle keeps the fabric in place when folded.
The umbrella base must be completely filled with sand.
Approximately 1 cubic foot of sand is needed (approx. 77 lbs).
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
Product is possible to recycle or use for energy recovery, if available in your community.
May be completed with TOSTERÖ umbrella cover (63"").
Complete with VÅRHOLMEN or LINDÖJA canopy so that you have an extra canopy when you want to change the look of the parasol or when a canopy needs to be washed.
Fits into HUVÖN (22 "") or GRYTÖ umbrella base.
"
KUGGÖ / LINDÖJA	Umbrella with base	4.0	5	199.99 USD	https://www.ikea.com/us/en/p/kuggoe-lindoeja-umbrella-with-base-black-grytoe-dark-gray-s19268956/	https://www.ikea.com/us/en/images/products/kuggoe-lindoeja-umbrella-with-base-black-grytoe-dark-gray__0709186_pe726871_s5.jpg	"KUGGÖ / LINDÖJA Umbrella with base, black/Grytö dark gray, 118 1/8 """	"The fabric gives excellent protection against the sun’s UV rays as it has a UPF (Ultraviolet  Protection Factor) rating of 50+, which means it blocks 98% of the ultraviolet radiation.
It’s easy to open and close the umbrella by pulling the handle up or down. The umbrella automatically locks in the open position.
Tilt function provides protection from the sun all day long.
With a light, passing rain shower, you can stay and relax under the umbrella since the canopy repels water.
The color stays fresh for longer, as the fabric is fade resistant. 
The parasol pole is made of aluminium which means it won’t rust.
It’s easy to keep the canopy clean and fresh since you can easily remove and machine wash it.
The air vent reduces wind pressure and allows heat to circulate.
The strap with buckle keeps the fabric in place when folded.
The umbrella base must be completely filled with sand.
Approximately 1 cubic foot of sand is needed (approx. 77 lbs).
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
Product is possible to recycle or use for energy recovery, if available in your community.
May be completed with TOSTERÖ umbrella cover (63"").
Complete with VÅRHOLMEN or LINDÖJA canopy so that you have an extra canopy when you want to change the look of the parasol or when a canopy needs to be washed.
Fits into HUVÖN (22 "") or GRYTÖ umbrella base.
"
KUGGÖ / LINDÖJA	Umbrella with base	4.0	5	199.99 USD	https://www.ikea.com/us/en/p/kuggoe-lindoeja-umbrella-with-base-black-grytoe-dark-gray-s19268956/	https://www.ikea.com/us/en/images/products/kuggoe-lindoeja-umbrella-with-base-black-grytoe-dark-gray__0709186_pe726871_s5.jpg	"KUGGÖ / LINDÖJA Umbrella with base, black/Grytö dark gray, 118 1/8 """	"The fabric gives excellent protection against the sun’s UV rays as it has a UPF (Ultraviolet  Protection Factor) rating of 50+, which means it blocks 98% of the ultraviolet radiation.
It’s easy to open and close the umbrella by pulling the handle up or down. The umbrella automatically locks in the open position.
Tilt function provides protection from the sun all day long.
With a light, passing rain shower, you can stay and relax under the umbrella since the canopy repels water.
The color stays fresh for longer, as the fabric is fade resistant. 
The parasol pole is made of aluminium which means it won’t rust.
It’s easy to keep the canopy clean and fresh since you can easily remove and machine wash it.
The air vent reduces wind pressure and allows heat to circulate.
The strap with buckle keeps the fabric in place when folded.
The umbrella base must be completely filled with sand.
Approximately 1 cubic foot of sand is needed (approx. 77 lbs).
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
Product is possible to recycle or use for energy recovery, if available in your community.
May be completed with TOSTERÖ umbrella cover (63"").
Complete with VÅRHOLMEN or LINDÖJA canopy so that you have an extra canopy when you want to change the look of the parasol or when a canopy needs to be washed.
Fits into HUVÖN (22 "") or GRYTÖ umbrella base.
"
BETSÖ / LINDÖJA	Umbrella with base	5.0	2	259.0 USD	https://www.ikea.com/us/en/p/betsoe-lindoeja-umbrella-with-base-brown-wood-effect-beige-green-grytoe-dark-gray-s89413568/	https://www.ikea.com/us/en/images/products/betsoe-lindoeja-umbrella-with-base-brown-wood-effect-beige-green-grytoe-dark-gray__0961164_pe807419_s5.jpg	"BETSÖ / LINDÖJA Umbrella with base, brown wood effect beige-green/Grytö dark gray, 118 1/8 """	"With BETSÖ umbrella frame you get a maintenance-free wooden look since the pole is made of naturally rust-free aluminum with a wooden print.
Tilt function provides protection from the sun all day long.
The fabric gives excellent protection against the sun’s UV rays as it has a UPF (Ultraviolet  Protection Factor) rating of 50+, which means it blocks 98% of the ultraviolet radiation.
The color stays fresh for longer, as the fabric is fade resistant. 
Easily open or close the umbrella by using the pulley. Pull the rope down to open the umbrella. Secure with the locking pin in the pole’s hole. Remove the pin and release the rope slowly to close it.
With a light, passing rain shower, you can stay and relax under the umbrella since the canopy repels water.
The strap with buckle keeps the fabric in place when folded.
The umbrella base will last longer and stay looking fresh, as it is both UV stabilized to withstand prolonged exposure to sunlight and fade resistant.
Approximately 1 cubic foot of sand is needed (approx. 77 lbs).
The umbrella base must be completely filled with sand.
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
Product is possible to recycle or use for energy recovery, if available in your community.
May be completed with TOSTERÖ umbrella cover (63"").
Fits into HUVÖN (22 "") or GRYTÖ umbrella base.
"
BETSÖ / LINDÖJA	Umbrella with base	5.0	2	259.0 USD	https://www.ikea.com/us/en/p/betsoe-lindoeja-umbrella-with-base-brown-wood-effect-beige-green-grytoe-dark-gray-s89413568/	https://www.ikea.com/us/en/images/products/betsoe-lindoeja-umbrella-with-base-brown-wood-effect-beige-green-grytoe-dark-gray__0961164_pe807419_s5.jpg	"BETSÖ / LINDÖJA Umbrella with base, brown wood effect beige-green/Grytö dark gray, 118 1/8 """	"With BETSÖ umbrella frame you get a maintenance-free wooden look since the pole is made of naturally rust-free aluminum with a wooden print.
Tilt function provides protection from the sun all day long.
The fabric gives excellent protection against the sun’s UV rays as it has a UPF (Ultraviolet  Protection Factor) rating of 50+, which means it blocks 98% of the ultraviolet radiation.
The color stays fresh for longer, as the fabric is fade resistant. 
Easily open or close the umbrella by using the pulley. Pull the rope down to open the umbrella. Secure with the locking pin in the pole’s hole. Remove the pin and release the rope slowly to close it.
With a light, passing rain shower, you can stay and relax under the umbrella since the canopy repels water.
The strap with buckle keeps the fabric in place when folded.
The umbrella base will last longer and stay looking fresh, as it is both UV stabilized to withstand prolonged exposure to sunlight and fade resistant.
Approximately 1 cubic foot of sand is needed (approx. 77 lbs).
The umbrella base must be completely filled with sand.
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
Product is possible to recycle or use for energy recovery, if available in your community.
May be completed with TOSTERÖ umbrella cover (63"").
Fits into HUVÖN (22 "") or GRYTÖ umbrella base.
"
BETSÖ / LINDÖJA	Umbrella with base	5.0	2	259.0 USD	https://www.ikea.com/us/en/p/betsoe-lindoeja-umbrella-with-base-brown-wood-effect-beige-green-grytoe-dark-gray-s89413568/	https://www.ikea.com/us/en/images/products/betsoe-lindoeja-umbrella-with-base-brown-wood-effect-beige-green-grytoe-dark-gray__0961164_pe807419_s5.jpg	"BETSÖ / LINDÖJA Umbrella with base, brown wood effect beige-green/Grytö dark gray, 118 1/8 """	"With BETSÖ umbrella frame you get a maintenance-free wooden look since the pole is made of naturally rust-free aluminum with a wooden print.
Tilt function provides protection from the sun all day long.
The fabric gives excellent protection against the sun’s UV rays as it has a UPF (Ultraviolet  Protection Factor) rating of 50+, which means it blocks 98% of the ultraviolet radiation.
The color stays fresh for longer, as the fabric is fade resistant. 
Easily open or close the umbrella by using the pulley. Pull the rope down to open the umbrella. Secure with the locking pin in the pole’s hole. Remove the pin and release the rope slowly to close it.
With a light, passing rain shower, you can stay and relax under the umbrella since the canopy repels water.
The strap with buckle keeps the fabric in place when folded.
The umbrella base will last longer and stay looking fresh, as it is both UV stabilized to withstand prolonged exposure to sunlight and fade resistant.
Approximately 1 cubic foot of sand is needed (approx. 77 lbs).
The umbrella base must be completely filled with sand.
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
Product is possible to recycle or use for energy recovery, if available in your community.
May be completed with TOSTERÖ umbrella cover (63"").
Fits into HUVÖN (22 "") or GRYTÖ umbrella base.
"
UPPLAND	Sofa	4.2	222	949.0 USD	https://www.ikea.com/us/en/p/uppland-sofa-hillared-anthracite-s69499964/	https://www.ikea.com/us/en/images/products/uppland-sofa-hillared-anthracite__0779488_pe759532_s5.jpg	UPPLAND Sofa, Hillared anthracite	"Enjoy the super comfy UPPLAND sofa with embracing feel and deep seat cushions made of pocket springs, high resilience foam and polyester fibers, adding both firm support and relaxing softness.
Reversible back cushions provide soft support for your back and two different sides to wear. Thanks to the combination of polyester fibers and cut foam the cushions will retain their shape and comfort year after year.
The cover is easy to keep clean since it is removable and can be machine washed.
A range of coordinated covers makes it easy for you to give your furniture a new look.
10-year guarantee. Read about the terms in the guarantee brochure.
"
UPPLAND	Sofa	4.2	222	949.0 USD	https://www.ikea.com/us/en/p/uppland-sofa-hillared-anthracite-s69499964/	https://www.ikea.com/us/en/images/products/uppland-sofa-hillared-anthracite__0779488_pe759532_s5.jpg	UPPLAND Sofa, Hillared anthracite	"Enjoy the super comfy UPPLAND sofa with embracing feel and deep seat cushions made of pocket springs, high resilience foam and polyester fibers, adding both firm support and relaxing softness.
Reversible back cushions provide soft support for your back and two different sides to wear. Thanks to the combination of polyester fibers and cut foam the cushions will retain their shape and comfort year after year.
The cover is easy to keep clean since it is removable and can be machine washed.
A range of coordinated covers makes it easy for you to give your furniture a new look.
10-year guarantee. Read about the terms in the guarantee brochure.
"
UPPLAND	Sofa	4.2	222	949.0 USD	https://www.ikea.com/us/en/p/uppland-sofa-hillared-anthracite-s69499964/	https://www.ikea.com/us/en/images/products/uppland-sofa-hillared-anthracite__0779488_pe759532_s5.jpg	UPPLAND Sofa, Hillared anthracite	"Enjoy the super comfy UPPLAND sofa with embracing feel and deep seat cushions made of pocket springs, high resilience foam and polyester fibers, adding both firm support and relaxing softness.
Reversible back cushions provide soft support for your back and two different sides to wear. Thanks to the combination of polyester fibers and cut foam the cushions will retain their shape and comfort year after year.
The cover is easy to keep clean since it is removable and can be machine washed.
A range of coordinated covers makes it easy for you to give your furniture a new look.
10-year guarantee. Read about the terms in the guarantee brochure.
"
FRIHETEN	Sleeper sectional,3 seat w/storage	3.6	1263	899.0 USD	https://www.ikea.com/us/en/p/friheten-sleeper-sectional-3-seat-w-storage-skiftebo-dark-gray-s69216757/	https://www.ikea.com/us/en/images/products/friheten-sleeper-sectional-3-seat-w-storage-skiftebo-dark-gray__0175610_pe328883_s5.jpg	FRIHETEN Sleeper sectional,3 seat w/storage, Skiftebo dark gray	"This sofa converts quickly and easily into a spacious bed when you remove the back cushions and pull out the underframe.
Sofa, chaise and double bed in one.
Storage space under the chaise. The lid stays open so you can safely and easily take things in and out.
You can place the chaise section to the left or right of the sofa, and switch whenever you like.
10 year Limited warranty. Read about the terms in the warranty brochure.
3 back cushions are included.
Stationary cover.
"
FRIHETEN	Sleeper sectional,3 seat w/storage	3.6	1263	899.0 USD	https://www.ikea.com/us/en/p/friheten-sleeper-sectional-3-seat-w-storage-skiftebo-dark-gray-s69216757/	https://www.ikea.com/us/en/images/products/friheten-sleeper-sectional-3-seat-w-storage-skiftebo-dark-gray__0175610_pe328883_s5.jpg	FRIHETEN Sleeper sectional,3 seat w/storage, Skiftebo dark gray	"This sofa converts quickly and easily into a spacious bed when you remove the back cushions and pull out the underframe.
Sofa, chaise and double bed in one.
Storage space under the chaise. The lid stays open so you can safely and easily take things in and out.
You can place the chaise section to the left or right of the sofa, and switch whenever you like.
10 year Limited warranty. Read about the terms in the warranty brochure.
3 back cushions are included.
Stationary cover.
"
FRIHETEN	Sleeper sectional,3 seat w/storage	3.6	1263	899.0 USD	https://www.ikea.com/us/en/p/friheten-sleeper-sectional-3-seat-w-storage-skiftebo-dark-gray-s69216757/	https://www.ikea.com/us/en/images/products/friheten-sleeper-sectional-3-seat-w-storage-skiftebo-dark-gray__0175610_pe328883_s5.jpg	FRIHETEN Sleeper sectional,3 seat w/storage, Skiftebo dark gray	"This sofa converts quickly and easily into a spacious bed when you remove the back cushions and pull out the underframe.
Sofa, chaise and double bed in one.
Storage space under the chaise. The lid stays open so you can safely and easily take things in and out.
You can place the chaise section to the left or right of the sofa, and switch whenever you like.
10 year Limited warranty. Read about the terms in the warranty brochure.
3 back cushions are included.
Stationary cover.
"
LINANÄS	Sofa	3.8	64	399.0 USD	https://www.ikea.com/us/en/p/linanaes-sofa-vissle-dark-gray-80512247/	https://www.ikea.com/us/en/images/products/linanaes-sofa-vissle-dark-gray__1013898_pe829450_s5.jpg	LINANÄS Sofa, Vissle dark gray	"10 year Limited warranty. Read about the terms in the warranty brochure.
Stationary cover.
"
LINANÄS	Sofa	3.8	64	399.0 USD	https://www.ikea.com/us/en/p/linanaes-sofa-vissle-dark-gray-80512247/	https://www.ikea.com/us/en/images/products/linanaes-sofa-vissle-dark-gray__1013898_pe829450_s5.jpg	LINANÄS Sofa, Vissle dark gray	"10 year Limited warranty. Read about the terms in the warranty brochure.
Stationary cover.
"
LINANÄS	Sofa	3.8	64	399.0 USD	https://www.ikea.com/us/en/p/linanaes-sofa-vissle-dark-gray-80512247/	https://www.ikea.com/us/en/images/products/linanaes-sofa-vissle-dark-gray__1013898_pe829450_s5.jpg	LINANÄS Sofa, Vissle dark gray	"10 year Limited warranty. Read about the terms in the warranty brochure.
Stationary cover.
"
MORABO	Sofa	4.3	112	799.0 USD	https://www.ikea.com/us/en/p/morabo-sofa-gunnared-dark-gray-wood-s89318321/	https://www.ikea.com/us/en/images/products/morabo-sofa-gunnared-dark-gray-wood__0602117_pe680186_s5.jpg	MORABO Sofa, Gunnared dark gray/wood	"Seat cushions filled with high-resilience foam and polyester fiber wadding provide great seating comfort.
These wooden legs give MORABO sofa and armchair a warm and natural look.
Removable armrests make it easy to add on a chaise lounge.
This cover is made of dope-dyed Gunnared fabric in polyester. It is a durable fabric with a wool-like feel, a warm look and a two-toned mélange effect.
10-year limited warranty. Read about the terms in the limited warranty brochure.
Stationary cover.
"
MORABO	Sofa	4.3	112	799.0 USD	https://www.ikea.com/us/en/p/morabo-sofa-gunnared-dark-gray-wood-s89318321/	https://www.ikea.com/us/en/images/products/morabo-sofa-gunnared-dark-gray-wood__0602117_pe680186_s5.jpg	MORABO Sofa, Gunnared dark gray/wood	"Seat cushions filled with high-resilience foam and polyester fiber wadding provide great seating comfort.
These wooden legs give MORABO sofa and armchair a warm and natural look.
Removable armrests make it easy to add on a chaise lounge.
This cover is made of dope-dyed Gunnared fabric in polyester. It is a durable fabric with a wool-like feel, a warm look and a two-toned mélange effect.
10-year limited warranty. Read about the terms in the limited warranty brochure.
Stationary cover.
"
MORABO	Sofa	4.3	112	799.0 USD	https://www.ikea.com/us/en/p/morabo-sofa-gunnared-dark-gray-wood-s89318321/	https://www.ikea.com/us/en/images/products/morabo-sofa-gunnared-dark-gray-wood__0602117_pe680186_s5.jpg	MORABO Sofa, Gunnared dark gray/wood	"Seat cushions filled with high-resilience foam and polyester fiber wadding provide great seating comfort.
These wooden legs give MORABO sofa and armchair a warm and natural look.
Removable armrests make it easy to add on a chaise lounge.
This cover is made of dope-dyed Gunnared fabric in polyester. It is a durable fabric with a wool-like feel, a warm look and a two-toned mélange effect.
10-year limited warranty. Read about the terms in the limited warranty brochure.
Stationary cover.
"
PÄRUP	Sofa with chaise	3.1	67	699.0 USD	https://www.ikea.com/us/en/p/paerup-sofa-with-chaise-vissle-gray-s79389842/	https://www.ikea.com/us/en/images/products/paerup-sofa-with-chaise-vissle-gray__1041911_pe841191_s5.jpg	PÄRUP Sofa with chaise, Vissle gray	"Timeless design with delicate details such as piping around the armrests and wooden legs.
The legs leave space under the sofa in order to create an airy look and make it easier for you when cleaning.
The pocket spring core of the seat cushions provides even comfort over the entire seating surface and gives your body good support.
Pocket springs are a durable solution that makes the sofa retain both its shape and comfort for many years.
The combination of seat height, seat depth and back cushions gives you good support so you enjoy a more upright sitting position on the sofa.
The 3-seat sofa with chaise has storage under the seat where you can store things you want close at hand.
The chaise longue can be placed either to the left or right, so you can adapt the sofa to your space and your preferences.
This cover is made from Vissle fabric in polyester, which is dope-dyed. It’s a durable material with a smooth weave and a nice two-tone effect.
The cover is easy to keep clean since it is removable and machine washable.
10 year Limited warranty. Read about the terms in the warranty brochure.
"
PÄRUP	Sofa with chaise	3.1	67	699.0 USD	https://www.ikea.com/us/en/p/paerup-sofa-with-chaise-vissle-gray-s79389842/	https://www.ikea.com/us/en/images/products/paerup-sofa-with-chaise-vissle-gray__1041911_pe841191_s5.jpg	PÄRUP Sofa with chaise, Vissle gray	"Timeless design with delicate details such as piping around the armrests and wooden legs.
The legs leave space under the sofa in order to create an airy look and make it easier for you when cleaning.
The pocket spring core of the seat cushions provides even comfort over the entire seating surface and gives your body good support.
Pocket springs are a durable solution that makes the sofa retain both its shape and comfort for many years.
The combination of seat height, seat depth and back cushions gives you good support so you enjoy a more upright sitting position on the sofa.
The 3-seat sofa with chaise has storage under the seat where you can store things you want close at hand.
The chaise longue can be placed either to the left or right, so you can adapt the sofa to your space and your preferences.
This cover is made from Vissle fabric in polyester, which is dope-dyed. It’s a durable material with a smooth weave and a nice two-tone effect.
The cover is easy to keep clean since it is removable and machine washable.
10 year Limited warranty. Read about the terms in the warranty brochure.
"
PÄRUP	Sofa with chaise	3.1	67	699.0 USD	https://www.ikea.com/us/en/p/paerup-sofa-with-chaise-vissle-gray-s79389842/	https://www.ikea.com/us/en/images/products/paerup-sofa-with-chaise-vissle-gray__1041911_pe841191_s5.jpg	PÄRUP Sofa with chaise, Vissle gray	"Timeless design with delicate details such as piping around the armrests and wooden legs.
The legs leave space under the sofa in order to create an airy look and make it easier for you when cleaning.
The pocket spring core of the seat cushions provides even comfort over the entire seating surface and gives your body good support.
Pocket springs are a durable solution that makes the sofa retain both its shape and comfort for many years.
The combination of seat height, seat depth and back cushions gives you good support so you enjoy a more upright sitting position on the sofa.
The 3-seat sofa with chaise has storage under the seat where you can store things you want close at hand.
The chaise longue can be placed either to the left or right, so you can adapt the sofa to your space and your preferences.
This cover is made from Vissle fabric in polyester, which is dope-dyed. It’s a durable material with a smooth weave and a nice two-tone effect.
The cover is easy to keep clean since it is removable and machine washable.
10 year Limited warranty. Read about the terms in the warranty brochure.
"
FINNALA	Sofa	3.9	30	1149.0 USD	https://www.ikea.com/us/en/p/finnala-sofa-gunnared-beige-s19319060/	https://www.ikea.com/us/en/images/products/finnala-sofa-gunnared-beige__0514366_pe639439_s5.jpg	FINNALA Sofa, Gunnared beige	"This comfortable sofa has pocket spring seat cushions with high resilience foam and a top layer of wadding. It provides a nice comfort and support for your body while maintaining the shape of the seat cushions.
The sofa's sections can be combined in different ways to get a size and shape that suits you. If you need a larger sofa, you can add a section or two.
This cover is made of dope-dyed Gunnared fabric in polyester. It is a durable fabric with a wool-like feel, a warm look and a two-toned mélange effect.
The cover is easy to keep clean since it is removable and machine washable.
10-year limited warranty. Read about the terms in the limited warranty brochure.
"
FINNALA	Sofa	3.9	30	1149.0 USD	https://www.ikea.com/us/en/p/finnala-sofa-gunnared-beige-s19319060/	https://www.ikea.com/us/en/images/products/finnala-sofa-gunnared-beige__0514366_pe639439_s5.jpg	FINNALA Sofa, Gunnared beige	"This comfortable sofa has pocket spring seat cushions with high resilience foam and a top layer of wadding. It provides a nice comfort and support for your body while maintaining the shape of the seat cushions.
The sofa's sections can be combined in different ways to get a size and shape that suits you. If you need a larger sofa, you can add a section or two.
This cover is made of dope-dyed Gunnared fabric in polyester. It is a durable fabric with a wool-like feel, a warm look and a two-toned mélange effect.
The cover is easy to keep clean since it is removable and machine washable.
10-year limited warranty. Read about the terms in the limited warranty brochure.
"
FINNALA	Sofa	3.9	30	1149.0 USD	https://www.ikea.com/us/en/p/finnala-sofa-gunnared-beige-s19319060/	https://www.ikea.com/us/en/images/products/finnala-sofa-gunnared-beige__0514366_pe639439_s5.jpg	FINNALA Sofa, Gunnared beige	"This comfortable sofa has pocket spring seat cushions with high resilience foam and a top layer of wadding. It provides a nice comfort and support for your body while maintaining the shape of the seat cushions.
The sofa's sections can be combined in different ways to get a size and shape that suits you. If you need a larger sofa, you can add a section or two.
This cover is made of dope-dyed Gunnared fabric in polyester. It is a durable fabric with a wool-like feel, a warm look and a two-toned mélange effect.
The cover is easy to keep clean since it is removable and machine washable.
10-year limited warranty. Read about the terms in the limited warranty brochure.
"
GLOSTAD	Loveseat	4.6	212	149.0 USD	https://www.ikea.com/us/en/p/glostad-loveseat-knisa-dark-gray-70489011/	https://www.ikea.com/us/en/images/products/glostad-loveseat-knisa-dark-gray__0950864_pe800736_s5.jpg	GLOSTAD Loveseat, Knisa dark gray	"GLOSTAD sofa has a simple design which is also comfortable with its thick seat, padded armrests and soft back cushions that sit firmly in place.
The sofa's low weight makes it easy to move – in your current home or when moving to a new home.
The slightly angled metal legs make the sofa stable, while giving it a personal expression.
Designed so that you can quickly and easily assemble it with just eight screws.
Easy to bring home if you choose to do it on your self The packaging is about 45"" long, 26"" wide and weighs just under 45 lbs.
The design allows us to use the material more efficiently in production, which is good for the planet – and helps us give you a lower price.
A sofa with small dimensions, which is easy to furnish with, even when space is limited. 
This cover is made from Knisa fabric in polyester, which is dope-dyed. It’s a durable material which has a soft feel.
10 year Limited warranty. Read about the terms in the warranty brochure.
Stationary cover.
"
GLOSTAD	Loveseat	4.6	212	149.0 USD	https://www.ikea.com/us/en/p/glostad-loveseat-knisa-dark-gray-70489011/	https://www.ikea.com/us/en/images/products/glostad-loveseat-knisa-dark-gray__0950864_pe800736_s5.jpg	GLOSTAD Loveseat, Knisa dark gray	"GLOSTAD sofa has a simple design which is also comfortable with its thick seat, padded armrests and soft back cushions that sit firmly in place.
The sofa's low weight makes it easy to move – in your current home or when moving to a new home.
The slightly angled metal legs make the sofa stable, while giving it a personal expression.
Designed so that you can quickly and easily assemble it with just eight screws.
Easy to bring home if you choose to do it on your self The packaging is about 45"" long, 26"" wide and weighs just under 45 lbs.
The design allows us to use the material more efficiently in production, which is good for the planet – and helps us give you a lower price.
A sofa with small dimensions, which is easy to furnish with, even when space is limited. 
This cover is made from Knisa fabric in polyester, which is dope-dyed. It’s a durable material which has a soft feel.
10 year Limited warranty. Read about the terms in the warranty brochure.
Stationary cover.
"
GLOSTAD	Loveseat	4.6	212	149.0 USD	https://www.ikea.com/us/en/p/glostad-loveseat-knisa-dark-gray-70489011/	https://www.ikea.com/us/en/images/products/glostad-loveseat-knisa-dark-gray__0950864_pe800736_s5.jpg	GLOSTAD Loveseat, Knisa dark gray	"GLOSTAD sofa has a simple design which is also comfortable with its thick seat, padded armrests and soft back cushions that sit firmly in place.
The sofa's low weight makes it easy to move – in your current home or when moving to a new home.
The slightly angled metal legs make the sofa stable, while giving it a personal expression.
Designed so that you can quickly and easily assemble it with just eight screws.
Easy to bring home if you choose to do it on your self The packaging is about 45"" long, 26"" wide and weighs just under 45 lbs.
The design allows us to use the material more efficiently in production, which is good for the planet – and helps us give you a lower price.
A sofa with small dimensions, which is easy to furnish with, even when space is limited. 
This cover is made from Knisa fabric in polyester, which is dope-dyed. It’s a durable material which has a soft feel.
10 year Limited warranty. Read about the terms in the warranty brochure.
Stationary cover.
"
SÖDERHAMN	Sofa	3.5	57	949.0 USD	https://www.ikea.com/us/en/p/soederhamn-sofa-viarp-beige-brown-s59305706/	https://www.ikea.com/us/en/images/products/soederhamn-sofa-viarp-beige-brown__0802692_pe768543_s5.jpg	SÖDERHAMN Sofa, Viarp beige/brown	"SÖDERHAMN seating series allows you to sit deeply, low and softly with the loose back cushions for extra support.
Light, airy design with high legs and slim lines, yet still a great comfort thanks to the elastic weave in the bottom and high resilience foam in the seat cushions.
The sofa's sections can be used freestanding or combined in different ways to get a size and shape that suits you and your home.
If you need a larger sofa, you can add a section or two to your existing combination.
You can create your own perfect combination with the planning tool. Assemble, take apart and put together again until it’s just right.
The removable back cushions give your body support where needed. For example, place several behind your back for a more upright position or use them to make it comfortable when lying down and reading.
The depth of the sofa makes it perfect for relaxing or even taking a nice nap.
You can choose to use the sofa with or without armrests, depending on the expression you want to create.
The high legs make it easy to clean the floor under the sofa.
This cover is made of the fabric Viarp in cotton and polyester. It has a clear texture and a mélange effect that makes it less sensitive to stains.
The cover is easy to keep clean since it can be machine washed and is easy to take off and put on again.
10-year guarantee. Read about the terms in the guarantee brochure.
"
